,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
151974,2021,2021S0504515,Census agglomeration,Pembroke,    Bachelor's degree or higher,2575,1085,1490,2,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,0,0,0,0,0,0
151975,2021,2021S0504515,Census agglomeration,Pembroke,      Bachelor's degree,1740,685,1055,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Bachelor's degree,0,0,0,0,0
151976,2021,2021S0504515,Census agglomeration,Pembroke,      University certificate or diploma above bachelor level,135,50,90,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,University certificate or diploma above bachelor level,0,0,0,0,0
151977,2021,2021S0504515,Census agglomeration,Pembroke,"      Degree in medicine, dentistry, veterinary medicine or optometry",115,55,65,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,"Degree in medicine, dentistry, veterinary medicine or optometry",0,0,0,0,0
151978,2021,2021S0504515,Census agglomeration,Pembroke,      Master's degree,510,235,275,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Master's degree,0,0,0,0,0
151979,2021,2021S0504515,Census agglomeration,Pembroke,      Earned doctorate,70,60,15,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Earned doctorate,0,0,0,0,0
152605,2021,2021S0504516,Census agglomeration,Petawawa,Total - Age groups of the population - 100% data,18160,9775,8380,0,Total - Age groups of the population - 100% data,0,0,0,0,0,0,0,0
152606,2021,2021S0504516,Census agglomeration,Petawawa,  0 to 14 years,3955,2035,1920,1,Total - Age groups of the population - 100% data,0 to 14 years,0,0,0,0,0,0,0
152607,2021,2021S0504516,Census agglomeration,Petawawa,    0 to 4 years,1400,705,695,2,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,0,0,0,0,0,0
152608,2021,2021S0504516,Census agglomeration,Petawawa,    5 to 9 years,1465,770,690,2,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,0,0,0,0,0,0
152609,2021,2021S0504516,Census agglomeration,Petawawa,    10 to 14 years,1090,560,535,2,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,0,0,0,0,0,0
152610,2021,2021S0504516,Census agglomeration,Petawawa,  15 to 64 years,12490,6925,5565,1,Total - Age groups of the population - 100% data,15 to 64 years,0,0,0,0,0,0,0
152611,2021,2021S0504516,Census agglomeration,Petawawa,    15 to 19 years,915,530,380,2,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,0,0,0,0,0,0
152612,2021,2021S0504516,Census agglomeration,Petawawa,    20 to 24 years,1365,885,480,2,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,0,0,0,0,0,0
152613,2021,2021S0504516,Census agglomeration,Petawawa,    25 to 29 years,2020,1185,835,2,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,0,0,0,0,0,0
152614,2021,2021S0504516,Census agglomeration,Petawawa,    30 to 34 years,2050,1130,920,2,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,0,0,0,0,0,0
152615,2021,2021S0504516,Census agglomeration,Petawawa,    35 to 39 years,1595,875,725,2,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,0,0,0,0,0,0
152616,2021,2021S0504516,Census agglomeration,Petawawa,    40 to 44 years,1125,590,530,2,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,0,0,0,0,0,0
152617,2021,2021S0504516,Census agglomeration,Petawawa,    45 to 49 years,920,470,450,2,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,0,0,0,0,0,0
152618,2021,2021S0504516,Census agglomeration,Petawawa,    50 to 54 years,865,420,445,2,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,0,0,0,0,0,0
152619,2021,2021S0504516,Census agglomeration,Petawawa,    55 to 59 years,925,490,430,2,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,0,0,0,0,0,0
152620,2021,2021S0504516,Census agglomeration,Petawawa,    60 to 64 years,720,350,370,2,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,0,0,0,0,0,0
152621,2021,2021S0504516,Census agglomeration,Petawawa,  65 years and over,1720,815,900,1,Total - Age groups of the population - 100% data,65 years and over,0,0,0,0,0,0,0
152622,2021,2021S0504516,Census agglomeration,Petawawa,    65 to 69 years,565,275,295,2,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,0,0,0,0,0,0
152623,2021,2021S0504516,Census agglomeration,Petawawa,    70 to 74 years,505,240,260,2,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,0,0,0,0,0,0
152624,2021,2021S0504516,Census agglomeration,Petawawa,    75 to 79 years,280,130,150,2,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,0,0,0,0,0,0
152625,2021,2021S0504516,Census agglomeration,Petawawa,    80 to 84 years,210,95,110,2,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,0,0,0,0,0,0
152626,2021,2021S0504516,Census agglomeration,Petawawa,    85 years and over,160,75,90,2,Total - Age groups of the population - 100% data,65 years and over,85 years and over,0,0,0,0,0,0
152627,2021,2021S0504516,Census agglomeration,Petawawa,      85 to 89 years,115,50,65,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,0,0,0,0,0
152628,2021,2021S0504516,Census agglomeration,Petawawa,      90 to 94 years,30,15,20,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,0,0,0,0,0
152629,2021,2021S0504516,Census agglomeration,Petawawa,      95 to 99 years,10,5,5,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,0,0,0,0,0
152630,2021,2021S0504516,Census agglomeration,Petawawa,      100 years and over,5,0,0,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,0,0,0,0,0
152638,2021,2021S0504516,Census agglomeration,Petawawa,Total - Occupied private dwellings by structural type of dwelling - 100% data,6765,0,0,0,Total - Occupied private dwellings by structural type of dwelling - 100% data,0,0,0,0,0,0,0,0
152639,2021,2021S0504516,Census agglomeration,Petawawa,  Single-detached house,4760,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,0,0,0,0,0,0,0
152640,2021,2021S0504516,Census agglomeration,Petawawa,  Semi-detached house,455,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,0,0,0,0,0,0,0
152641,2021,2021S0504516,Census agglomeration,Petawawa,  Row house,840,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,0,0,0,0,0,0
152642,2021,2021S0504516,Census agglomeration,Petawawa,  Apartment or flat in a duplex,45,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,0,0,0,0,0,0
152643,2021,2021S0504516,Census agglomeration,Petawawa,  Apartment in a building that has fewer than five storeys,635,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,0,0,0,0,0,0,0
152644,2021,2021S0504516,Census agglomeration,Petawawa,  Apartment in a building that has five or more storeys,0,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,0,0,0,0,0,0
152645,2021,2021S0504516,Census agglomeration,Petawawa,  Other single-attached house,15,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,0,0,0,0,0,0
152646,2021,2021S0504516,Census agglomeration,Petawawa,  Movable dwelling,5,0,0,1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,0,0,0,0,0,0,0
152655,2021,2021S0504516,Census agglomeration,Petawawa,Total - Marital status for the total population aged 15 years and over - 100% data,14205,7745,6465,0,Total - Marital status for the total population aged 15 years and over - 100% data,0,0,0,0,0,0,0,0
152656,2021,2021S0504516,Census agglomeration,Petawawa,  Married or living common-law,8795,4415,4385,1,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,0,0,0,0,0,0,0
152657,2021,2021S0504516,Census agglomeration,Petawawa,    Married,6670,3355,3315,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,0,0,0,0,0,0
152658,2021,2021S0504516,Census agglomeration,Petawawa,    Living common-law,2125,1060,1070,2,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,0,0,0,0,0,0
152659,2021,2021S0504516,Census agglomeration,Petawawa,      Living common law - Never married,1645,820,825,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,0,0,0,0,0
152660,2021,2021S0504516,Census agglomeration,Petawawa,      Living common law - Separated,115,65,55,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,0,0,0,0,0
152661,2021,2021S0504516,Census agglomeration,Petawawa,      Living common law - Divorced,345,165,180,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,0,0,0,0,0
152662,2021,2021S0504516,Census agglomeration,Petawawa,      Living common law - Widowed,25,10,10,3,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,0,0,0,0,0
152663,2021,2021S0504516,Census agglomeration,Petawawa,  Not married and not living common-law,5410,3325,2085,1,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,0,0,0,0,0,0,0
152664,2021,2021S0504516,Census agglomeration,Petawawa,    Not married and not living common law - Never married,3890,2670,1215,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,0,0,0,0,0,0
152665,2021,2021S0504516,Census agglomeration,Petawawa,    Not married and not living common law - Separated,475,255,220,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,0,0,0,0,0,0
152666,2021,2021S0504516,Census agglomeration,Petawawa,    Not married and not living common law - Divorced,645,285,355,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,0,0,0,0,0,0
152667,2021,2021S0504516,Census agglomeration,Petawawa,    Not married and not living common law - Widowed,400,110,285,2,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,0,0,0,0,0,0
152675,2021,2021S0504516,Census agglomeration,Petawawa,Total number of census families in private households - 100% data,4915,0,0,0,Total number of census families in private households - 100% data,0,0,0,0,0,0,0,0
152676,2021,2021S0504516,Census agglomeration,Petawawa,  Total couple families,4320,0,0,1,Total number of census families in private households - 100% data,Total couple families,0,0,0,0,0,0,0
152677,2021,2021S0504516,Census agglomeration,Petawawa,    Married couples,3255,0,0,2,Total number of census families in private households - 100% data,Total couple families,Married couples,0,0,0,0,0,0
152678,2021,2021S0504516,Census agglomeration,Petawawa,      With children,1845,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,0,0,0,0,0
152679,2021,2021S0504516,Census agglomeration,Petawawa,      Without children,1410,0,0,3,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,0,0,0,0,0
152680,2021,2021S0504516,Census agglomeration,Petawawa,    Common-law couples,1065,0,0,2,Total number of census families in private households - 100% data,Total couple families,Common-law couples,0,0,0,0,0,0
152681,2021,2021S0504516,Census agglomeration,Petawawa,      With children,515,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,0,0,0,0,0
152682,2021,2021S0504516,Census agglomeration,Petawawa,      Without children,545,0,0,3,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,0,0,0,0,0
152683,2021,2021S0504516,Census agglomeration,Petawawa,  Total one-parent families,595,0,0,1,Total number of census families in private households - 100% data,Total one-parent families,0,0,0,0,0,0,0
152684,2021,2021S0504516,Census agglomeration,Petawawa,    in which the parent is a woman+,415,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,0,0,0,0,0,0
152685,2021,2021S0504516,Census agglomeration,Petawawa,    in which the parent is a man+,180,0,0,2,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,0,0,0,0,0,0
152752,2021,2021S0504516,Census agglomeration,Petawawa,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,13375,7030,6340,0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,0,0,0,0,0,0,0,0
152753,2021,2021S0504516,Census agglomeration,Petawawa,  Without total income,430,230,205,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,0,0,0,0,0,0,0
152754,2021,2021S0504516,Census agglomeration,Petawawa,  With total income,12945,6805,6140,1,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,0,0,0,0,0,0,0
152755,2021,2021S0504516,Census agglomeration,Petawawa,"    Under $10,000 (including loss)",815,250,565,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",0,0,0,0,0,0
152756,2021,2021S0504516,Census agglomeration,Petawawa,"    $10,000 to $19,999",1170,320,850,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",0,0,0,0,0,0
152757,2021,2021S0504516,Census agglomeration,Petawawa,"    $20,000 to $29,999",1225,340,885,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",0,0,0,0,0,0
152758,2021,2021S0504516,Census agglomeration,Petawawa,"    $30,000 to $39,999",1160,360,795,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",0,0,0,0,0,0
152759,2021,2021S0504516,Census agglomeration,Petawawa,"    $40,000 to $49,999",1145,445,705,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",0,0,0,0,0,0
152760,2021,2021S0504516,Census agglomeration,Petawawa,"    $50,000 to $59,999",1275,705,570,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",0,0,0,0,0,0
152761,2021,2021S0504516,Census agglomeration,Petawawa,"    $60,000 to $69,999",1635,1160,475,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",0,0,0,0,0,0
152762,2021,2021S0504516,Census agglomeration,Petawawa,"    $70,000 to $79,999",1540,1115,420,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",0,0,0,0,0,0
152763,2021,2021S0504516,Census agglomeration,Petawawa,"    $80,000 to $89,999",1060,755,305,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",0,0,0,0,0,0
152764,2021,2021S0504516,Census agglomeration,Petawawa,"    $90,000 to $99,999",615,440,175,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",0,0,0,0,0,0
152765,2021,2021S0504516,Census agglomeration,Petawawa,"    $100,000 and over",1305,920,385,2,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",0,0,0,0,0,0
152766,2021,2021S0504516,Census agglomeration,Petawawa,"      $100,000 to $149,999",1075,755,320,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",0,0,0,0,0
152767,2021,2021S0504516,Census agglomeration,Petawawa,"      $150,000 and over",230,165,70,3,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",0,0,0,0,0
154124,2021,2021S0504516,Census agglomeration,Petawawa,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,17295,9050,8240,0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,0,0,0,0,0,0,0,0
154125,2021,2021S0504516,Census agglomeration,Petawawa,  Non-immigrants,16125,8540,7590,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,0,0,0,0,0,0,0
154126,2021,2021S0504516,Census agglomeration,Petawawa,  Immigrants,1065,455,610,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,0,0,0,0,0,0,0
154127,2021,2021S0504516,Census agglomeration,Petawawa,    Before 1980,210,110,95,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,0,0,0,0,0,0
154128,2021,2021S0504516,Census agglomeration,Petawawa,    1980 to 1990,110,30,80,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,0,0,0,0,0,0
154129,2021,2021S0504516,Census agglomeration,Petawawa,    1991 to 2000,175,85,95,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,0,0,0,0,0,0
154130,2021,2021S0504516,Census agglomeration,Petawawa,    2001 to 2010,285,120,160,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,0,0,0,0,0,0
154131,2021,2021S0504516,Census agglomeration,Petawawa,    2011 to 2021,285,105,180,2,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,0,0,0,0,0,0
154132,2021,2021S0504516,Census agglomeration,Petawawa,      2011 to 2015,155,55,95,3,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,0,0,0,0,0
154133,2021,2021S0504516,Census agglomeration,Petawawa,      2016 to 2021,130,50,80,3,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,0,0,0,0,0
154134,2021,2021S0504516,Census agglomeration,Petawawa,  Non-permanent residents,100,60,45,1,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,0,0,0,0,0,0,0
154595,2021,2021S0504516,Census agglomeration,Petawawa,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",13370,7030,6345,0,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",0,0,0,0,0,0,0,0
154596,2021,2021S0504516,Census agglomeration,Petawawa,"  No certificate, diploma or degree",1600,870,735,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","No certificate, diploma or degree",0,0,0,0,0,0,0
154597,2021,2021S0504516,Census agglomeration,Petawawa,  High (secondary) school diploma or equivalency certificate,4800,2990,1815,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",High (secondary) school diploma or equivalency certificate,0,0,0,0,0,0,0
154598,2021,2021S0504516,Census agglomeration,Petawawa,"  Postsecondary certificate, diploma or degree",6970,3175,3795,1,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",0,0,0,0,0,0,0
154599,2021,2021S0504516,Census agglomeration,Petawawa,    Postsecondary certificate or diploma below bachelor level,4690,2270,2415,2,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,0,0,0,0,0,0
154600,2021,2021S0504516,Census agglomeration,Petawawa,      Apprenticeship or trades certificate or diploma,920,710,210,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,0,0,0,0,0
154601,2021,2021S0504516,Census agglomeration,Petawawa,        Non-apprenticeship trades certificate or diploma,430,290,145,4,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,Non-apprenticeship trades certificate or diploma,0,0,0,0
154602,2021,2021S0504516,Census agglomeration,Petawawa,        Apprenticeship certificate,490,420,70,4,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,Apprenticeship or trades certificate or diploma,Apprenticeship certificate,0,0,0,0
154603,2021,2021S0504516,Census agglomeration,Petawawa,"      College, CEGEP or other non-university certificate or diploma",3610,1500,2115,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,"College, CEGEP or other non-university certificate or diploma",0,0,0,0,0
154604,2021,2021S0504516,Census agglomeration,Petawawa,      University certificate or diploma below bachelor level,155,65,90,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Postsecondary certificate or diploma below bachelor level,University certificate or diploma below bachelor level,0,0,0,0,0
154605,2021,2021S0504516,Census agglomeration,Petawawa,    Bachelor's degree or higher,2280,905,1380,2,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,0,0,0,0,0,0
154606,2021,2021S0504516,Census agglomeration,Petawawa,      Bachelor's degree,1590,560,1035,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Bachelor's degree,0,0,0,0,0
154607,2021,2021S0504516,Census agglomeration,Petawawa,      University certificate or diploma above bachelor level,135,40,90,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,University certificate or diploma above bachelor level,0,0,0,0,0
154608,2021,2021S0504516,Census agglomeration,Petawawa,"      Degree in medicine, dentistry, veterinary medicine or optometry",45,15,20,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,"Degree in medicine, dentistry, veterinary medicine or optometry",0,0,0,0,0
154609,2021,2021S0504516,Census agglomeration,Petawawa,      Master's degree,430,225,205,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Master's degree,0,0,0,0,0
154610,2021,2021S0504516,Census agglomeration,Petawawa,      Earned doctorate,80,60,20,3,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data","Postsecondary certificate, diploma or degree",Bachelor's degree or higher,Earned doctorate,0,0,0,0,0
155236,2021,2021S0503521,Census metropolitan area,Kingston,Total - Age groups of the population - 100% data,172545,84525,88020,0,Total - Age groups of the population - 100% data,0,0,0,0,0,0,0,0
155237,2021,2021S0503521,Census metropolitan area,Kingston,  0 to 14 years,24810,12755,12055,1,Total - Age groups of the population - 100% data,0 to 14 years,0,0,0,0,0,0,0
155238,2021,2021S0503521,Census metropolitan area,Kingston,    0 to 4 years,7635,3975,3660,2,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,0,0,0,0,0,0
155239,2021,2021S0503521,Census metropolitan area,Kingston,    5 to 9 years,8365,4265,4100,2,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,0,0,0,0,0,0
155240,2021,2021S0503521,Census metropolitan area,Kingston,    10 to 14 years,8810,4515,4295,2,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,0,0,0,0,0,0
155241,2021,2021S0503521,Census metropolitan area,Kingston,  15 to 64 years,110770,55070,55700,1,Total - Age groups of the population - 100% data,15 to 64 years,0,0,0,0,0,0,0
155242,2021,2021S0503521,Census metropolitan area,Kingston,    15 to 19 years,9225,4735,4495,2,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,0,0,0,0,0,0
155243,2021,2021S0503521,Census metropolitan area,Kingston,    20 to 24 years,11755,5930,5825,2,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,0,0,0,0,0,0
155244,2021,2021S0503521,Census metropolitan area,Kingston,    25 to 29 years,12155,6210,5940,2,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,0,0,0,0,0,0
155245,2021,2021S0503521,Census metropolitan area,Kingston,    30 to 34 years,11685,5995,5690,2,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,0,0,0,0,0,0
155246,2021,2021S0503521,Census metropolitan area,Kingston,    35 to 39 years,10835,5440,5395,2,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,0,0,0,0,0,0
155247,2021,2021S0503521,Census metropolitan area,Kingston,    40 to 44 years,10110,5050,5060,2,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,0,0,0,0,0,0
155248,2021,2021S0503521,Census metropolitan area,Kingston,    45 to 49 years,9550,4760,4790,2,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,0,0,0,0,0,0
155249,2021,2021S0503521,Census metropolitan area,Kingston,    50 to 54 years,10595,5180,5420,2,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,0,0,0,0,0,0
155250,2021,2021S0503521,Census metropolitan area,Kingston,    55 to 59 years,12720,6105,6615,2,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,0,0,0,0,0,0
155251,2021,2021S0503521,Census metropolitan area,Kingston,    60 to 64 years,12145,5670,6475,2,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,0,0,0,0,0,0
155252,2021,2021S0503521,Census metropolitan area,Kingston,  65 years and over,36965,16700,20265,1,Total - Age groups of the population - 100% data,65 years and over,0,0,0,0,0,0,0
155253,2021,2021S0503521,Census metropolitan area,Kingston,    65 to 69 years,10990,5175,5815,2,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,0,0,0,0,0,0
155254,2021,2021S0503521,Census metropolitan area,Kingston,    70 to 74 years,9710,4480,5230,2,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,0,0,0,0,0,0
155255,2021,2021S0503521,Census metropolitan area,Kingston,    75 to 79 years,6840,3130,3705,2,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,0,0,0,0,0,0
155256,2021,2021S0503521,Census metropolitan area,Kingston,    80 to 84 years,4675,2110,2565,2,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,0,0,0,0,0,0
155257,2021,2021S0503521,Census metropolitan area,Kingston,    85 years and over,4750,1800,2950,2,Total - Age groups of the population - 100% data,65 years and over,85 years and over,0,0,0,0,0,0
155258,2021,2021S0503521,Census metropolitan area,Kingston,      85 to 89 years,2930,1210,1720,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,0,0,0,0,0
155259,2021,2021S0503521,Census metropolitan area,Kingston,      90 to 94 years,1350,490,865,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,0,0,0,0,0
155260,2021,2021S0503521,Census metropolitan area,Kingston,      95 to 99 years,400,85,315,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,0,0,0,0,0
155261,2021,2021S0503521,Census metropolitan area,Kingston,      100 years and over,65,15,55,3,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,0,0,0,0,0
155269,2021,2021S0503521,Census metropolitan area,Kingston,Total - Occupied private dwellings by structural type of dwelling - 100% data,73510,0,0,0,Total - Occupied private dwellings by structural type of dwelling - 100% data,0,0,0,0,0,0,0,0
