,CENSUS_YEAR,DGUID,GEO_LEVEL,GEO_NAME,CHARACTERISTIC_NAME,C1_COUNT_TOTAL,C2_COUNT_MEN+,C3_COUNT_WOMEN+,Level,Lvl-0,Lvl-1,Lvl-2,Lvl-3,Lvl-4,Lvl-5,Lvl-6,Lvl-7,Lvl-8
257925,2021,2021S0504605,Census agglomeration,Steinbach,    in which the parent is a man+,120.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
257992,2021,2021S0504605,Census agglomeration,Steinbach,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,13790.0,6610.0,7180.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
257993,2021,2021S0504605,Census agglomeration,Steinbach,  Without total income,480.0,230.0,250.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
257994,2021,2021S0504605,Census agglomeration,Steinbach,  With total income,13310.0,6380.0,6930.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
257995,2021,2021S0504605,Census agglomeration,Steinbach,"    Under $10,000 (including loss)",1165.0,420.0,740.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
257996,2021,2021S0504605,Census agglomeration,Steinbach,"    $10,000 to $19,999",1900.0,670.0,1230.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
257997,2021,2021S0504605,Census agglomeration,Steinbach,"    $20,000 to $29,999",2400.0,880.0,1525.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
257998,2021,2021S0504605,Census agglomeration,Steinbach,"    $30,000 to $39,999",1900.0,815.0,1090.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
257999,2021,2021S0504605,Census agglomeration,Steinbach,"    $40,000 to $49,999",1800.0,880.0,920.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
258000,2021,2021S0504605,Census agglomeration,Steinbach,"    $50,000 to $59,999",1290.0,765.0,520.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
258001,2021,2021S0504605,Census agglomeration,Steinbach,"    $60,000 to $69,999",875.0,570.0,300.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
258002,2021,2021S0504605,Census agglomeration,Steinbach,"    $70,000 to $79,999",580.0,370.0,205.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
258003,2021,2021S0504605,Census agglomeration,Steinbach,"    $80,000 to $89,999",430.0,300.0,135.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
258004,2021,2021S0504605,Census agglomeration,Steinbach,"    $90,000 to $99,999",290.0,195.0,90.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
258005,2021,2021S0504605,Census agglomeration,Steinbach,"    $100,000 and over",685.0,510.0,175.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
258006,2021,2021S0504605,Census agglomeration,Steinbach,"      $100,000 to $149,999",450.0,335.0,120.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
258007,2021,2021S0504605,Census agglomeration,Steinbach,"      $150,000 and over",230.0,180.0,55.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
259364,2021,2021S0504605,Census agglomeration,Steinbach,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,17575.0,8575.0,9005.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
259365,2021,2021S0504605,Census agglomeration,Steinbach,  Non-immigrants,13585.0,6650.0,6935.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
259366,2021,2021S0504605,Census agglomeration,Steinbach,  Immigrants,3745.0,1815.0,1925.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
259367,2021,2021S0504605,Census agglomeration,Steinbach,    Before 1980,445.0,210.0,235.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
259368,2021,2021S0504605,Census agglomeration,Steinbach,    1980 to 1990,200.0,110.0,95.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
259369,2021,2021S0504605,Census agglomeration,Steinbach,    1991 to 2000,265.0,145.0,125.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
259370,2021,2021S0504605,Census agglomeration,Steinbach,    2001 to 2010,1170.0,550.0,615.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
259371,2021,2021S0504605,Census agglomeration,Steinbach,    2011 to 2021,1655.0,805.0,855.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
259372,2021,2021S0504605,Census agglomeration,Steinbach,      2011 to 2015,695.0,335.0,365.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
259373,2021,2021S0504605,Census agglomeration,Steinbach,      2016 to 2021,960.0,470.0,490.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
259374,2021,2021S0504605,Census agglomeration,Steinbach,  Non-permanent residents,255.0,110.0,140.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
260476,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total - Age groups of the population - 100% data,13270.0,6425.0,6845.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
260477,2021,2021S0504607,Census agglomeration,Portage la Prairie,  0 to 14 years,2475.0,1240.0,1235.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
260478,2021,2021S0504607,Census agglomeration,Portage la Prairie,    0 to 4 years,765.0,395.0,375.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
260479,2021,2021S0504607,Census agglomeration,Portage la Prairie,    5 to 9 years,890.0,455.0,435.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
260480,2021,2021S0504607,Census agglomeration,Portage la Prairie,    10 to 14 years,820.0,390.0,430.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
260481,2021,2021S0504607,Census agglomeration,Portage la Prairie,  15 to 64 years,8130.0,4040.0,4090.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
260482,2021,2021S0504607,Census agglomeration,Portage la Prairie,    15 to 19 years,800.0,410.0,385.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
260483,2021,2021S0504607,Census agglomeration,Portage la Prairie,    20 to 24 years,805.0,440.0,365.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
260484,2021,2021S0504607,Census agglomeration,Portage la Prairie,    25 to 29 years,795.0,390.0,405.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
260485,2021,2021S0504607,Census agglomeration,Portage la Prairie,    30 to 34 years,925.0,455.0,470.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
260486,2021,2021S0504607,Census agglomeration,Portage la Prairie,    35 to 39 years,815.0,415.0,390.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
260487,2021,2021S0504607,Census agglomeration,Portage la Prairie,    40 to 44 years,715.0,330.0,385.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
260488,2021,2021S0504607,Census agglomeration,Portage la Prairie,    45 to 49 years,700.0,345.0,355.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
260489,2021,2021S0504607,Census agglomeration,Portage la Prairie,    50 to 54 years,750.0,375.0,375.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
260490,2021,2021S0504607,Census agglomeration,Portage la Prairie,    55 to 59 years,895.0,420.0,480.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
260491,2021,2021S0504607,Census agglomeration,Portage la Prairie,    60 to 64 years,925.0,455.0,475.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
260492,2021,2021S0504607,Census agglomeration,Portage la Prairie,  65 years and over,2665.0,1140.0,1525.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
260493,2021,2021S0504607,Census agglomeration,Portage la Prairie,    65 to 69 years,765.0,350.0,415.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
260494,2021,2021S0504607,Census agglomeration,Portage la Prairie,    70 to 74 years,650.0,300.0,350.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
260495,2021,2021S0504607,Census agglomeration,Portage la Prairie,    75 to 79 years,490.0,210.0,285.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
260496,2021,2021S0504607,Census agglomeration,Portage la Prairie,    80 to 84 years,345.0,140.0,200.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
260497,2021,2021S0504607,Census agglomeration,Portage la Prairie,    85 years and over,410.0,135.0,270.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
260498,2021,2021S0504607,Census agglomeration,Portage la Prairie,      85 to 89 years,225.0,90.0,135.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
260499,2021,2021S0504607,Census agglomeration,Portage la Prairie,      90 to 94 years,140.0,40.0,100.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
260500,2021,2021S0504607,Census agglomeration,Portage la Prairie,      95 to 99 years,40.0,10.0,30.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
260501,2021,2021S0504607,Census agglomeration,Portage la Prairie,      100 years and over,10.0,0.0,10.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
260509,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total - Occupied private dwellings by structural type of dwelling - 100% data,5645.0,,,0.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,,,,,
260510,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Single-detached house,3975.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,,,,
260511,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Semi-detached house,140.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,,,,
260512,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Row house,345.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,,,,
260513,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Apartment or flat in a duplex,40.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,,,,
260514,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Apartment in a building that has fewer than five storeys,795.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,,,,
260515,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Apartment in a building that has five or more storeys,255.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,,,,
260516,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Other single-attached house,5.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,,,,
260517,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Movable dwelling,80.0,,,1.0,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,,,,
260526,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total - Marital status for the total population aged 15 years and over - 100% data,10795.0,5180.0,5610.0,0.0,Total - Marital status for the total population aged 15 years and over - 100% data,,,,,,,,
260527,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Married or living common-law,5530.0,2775.0,2755.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,,,,,,,
260528,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Married,4560.0,2295.0,2270.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Married,,,,,,
260529,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Living common-law,970.0,480.0,490.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,,,,,,
260530,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Living common law - Never married,725.0,360.0,365.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Never married,,,,,
260531,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Living common law - Separated,55.0,20.0,35.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Separated,,,,,
260532,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Living common law - Divorced,170.0,90.0,80.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Divorced,,,,,
260533,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Living common law - Widowed,20.0,10.0,10.0,3.0,Total - Marital status for the total population aged 15 years and over - 100% data,Married or living common-law,Living common-law,Living common law - Widowed,,,,,
260534,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Not married and not living common-law,5260.0,2410.0,2855.0,1.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,,,,,,,
260535,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Not married and not living common law - Never married,3490.0,1855.0,1635.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Never married,,,,,,
260536,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Not married and not living common law - Separated,275.0,115.0,160.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Separated,,,,,,
260537,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Not married and not living common law - Divorced,720.0,260.0,460.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Divorced,,,,,,
260538,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Not married and not living common law - Widowed,780.0,175.0,605.0,2.0,Total - Marital status for the total population aged 15 years and over - 100% data,Not married and not living common-law,Not married and not living common law - Widowed,,,,,,
260546,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total number of census families in private households - 100% data,3510.0,,,0.0,Total number of census families in private households - 100% data,,,,,,,,
260547,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Total couple families,2670.0,,,1.0,Total number of census families in private households - 100% data,Total couple families,,,,,,,
260548,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Married couples,2185.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Married couples,,,,,,
260549,2021,2021S0504607,Census agglomeration,Portage la Prairie,      With children,995.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,With children,,,,,
260550,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Without children,1190.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Married couples,Without children,,,,,
260551,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Common-law couples,485.0,,,2.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,,,,,,
260552,2021,2021S0504607,Census agglomeration,Portage la Prairie,      With children,225.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,With children,,,,,
260553,2021,2021S0504607,Census agglomeration,Portage la Prairie,      Without children,260.0,,,3.0,Total number of census families in private households - 100% data,Total couple families,Common-law couples,Without children,,,,,
260554,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Total one-parent families,845.0,,,1.0,Total number of census families in private households - 100% data,Total one-parent families,,,,,,,
260555,2021,2021S0504607,Census agglomeration,Portage la Prairie,    in which the parent is a woman+,680.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a woman+,,,,,,
260556,2021,2021S0504607,Census agglomeration,Portage la Prairie,    in which the parent is a man+,160.0,,,2.0,Total number of census families in private households - 100% data,Total one-parent families,in which the parent is a man+,,,,,,
260623,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,10355.0,4960.0,5400.0,0.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,,,,,,,,
260624,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Without total income,285.0,155.0,130.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,Without total income,,,,,,,
260625,2021,2021S0504607,Census agglomeration,Portage la Prairie,  With total income,10070.0,4805.0,5265.0,1.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,,,,,,,
260626,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    Under $10,000 (including loss)",775.0,360.0,415.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"Under $10,000 (including loss)",,,,,,
260627,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $10,000 to $19,999",1150.0,460.0,690.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$10,000 to $19,999",,,,,,
260628,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $20,000 to $29,999",1705.0,730.0,970.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$20,000 to $29,999",,,,,,
260629,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $30,000 to $39,999",1465.0,570.0,895.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$30,000 to $39,999",,,,,,
260630,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $40,000 to $49,999",1250.0,555.0,700.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$40,000 to $49,999",,,,,,
260631,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $50,000 to $59,999",1090.0,550.0,540.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$50,000 to $59,999",,,,,,
260632,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $60,000 to $69,999",795.0,425.0,370.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$60,000 to $69,999",,,,,,
260633,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $70,000 to $79,999",520.0,315.0,205.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$70,000 to $79,999",,,,,,
260634,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $80,000 to $89,999",415.0,240.0,175.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$80,000 to $89,999",,,,,,
260635,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $90,000 to $99,999",295.0,155.0,140.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$90,000 to $99,999",,,,,,
260636,2021,2021S0504607,Census agglomeration,Portage la Prairie,"    $100,000 and over",605.0,435.0,170.0,2.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over",,,,,,
260637,2021,2021S0504607,Census agglomeration,Portage la Prairie,"      $100,000 to $149,999",455.0,320.0,140.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$100,000 to $149,999",,,,,
260638,2021,2021S0504607,Census agglomeration,Portage la Prairie,"      $150,000 and over",145.0,115.0,30.0,3.0,Total - Total income groups in 2020 for the population aged 15 years and over in private households - 100% data,With total income,"$100,000 and over","$150,000 and over",,,,,
261995,2021,2021S0504607,Census agglomeration,Portage la Prairie,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,12830.0,6195.0,6635.0,0.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,,,,,,,
261996,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Non-immigrants,11420.0,5485.0,5930.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-immigrants,,,,,,,
261997,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Immigrants,1190.0,560.0,625.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,,,,,,,
261998,2021,2021S0504607,Census agglomeration,Portage la Prairie,    Before 1980,160.0,60.0,100.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,,,,,,
261999,2021,2021S0504607,Census agglomeration,Portage la Prairie,    1980 to 1990,65.0,40.0,25.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,,,,,,
262000,2021,2021S0504607,Census agglomeration,Portage la Prairie,    1991 to 2000,45.0,15.0,25.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,,,,,,
262001,2021,2021S0504607,Census agglomeration,Portage la Prairie,    2001 to 2010,190.0,110.0,80.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,,,,,,
262002,2021,2021S0504607,Census agglomeration,Portage la Prairie,    2011 to 2021,730.0,335.0,390.0,2.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,,,,,,
262003,2021,2021S0504607,Census agglomeration,Portage la Prairie,      2011 to 2015,235.0,115.0,115.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2011 to 2015,,,,,
262004,2021,2021S0504607,Census agglomeration,Portage la Prairie,      2016 to 2021,495.0,220.0,270.0,3.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,2016 to 2021,,,,,
262005,2021,2021S0504607,Census agglomeration,Portage la Prairie,  Non-permanent residents,225.0,145.0,80.0,1.0,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Non-permanent residents,,,,,,,
263107,2021,2021S0504610,Census agglomeration,Brandon,Total - Age groups of the population - 100% data,54270.0,26655.0,27610.0,0.0,Total - Age groups of the population - 100% data,,,,,,,,
263108,2021,2021S0504610,Census agglomeration,Brandon,  0 to 14 years,10015.0,5175.0,4835.0,1.0,Total - Age groups of the population - 100% data,0 to 14 years,,,,,,,
263109,2021,2021S0504610,Census agglomeration,Brandon,    0 to 4 years,3160.0,1630.0,1535.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,0 to 4 years,,,,,,
263110,2021,2021S0504610,Census agglomeration,Brandon,    5 to 9 years,3540.0,1835.0,1710.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,5 to 9 years,,,,,,
263111,2021,2021S0504610,Census agglomeration,Brandon,    10 to 14 years,3310.0,1715.0,1595.0,2.0,Total - Age groups of the population - 100% data,0 to 14 years,10 to 14 years,,,,,,
263112,2021,2021S0504610,Census agglomeration,Brandon,  15 to 64 years,35420.0,17695.0,17725.0,1.0,Total - Age groups of the population - 100% data,15 to 64 years,,,,,,,
263113,2021,2021S0504610,Census agglomeration,Brandon,    15 to 19 years,3340.0,1705.0,1635.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,15 to 19 years,,,,,,
263114,2021,2021S0504610,Census agglomeration,Brandon,    20 to 24 years,4090.0,2095.0,2000.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,20 to 24 years,,,,,,
263115,2021,2021S0504610,Census agglomeration,Brandon,    25 to 29 years,3880.0,2010.0,1875.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,25 to 29 years,,,,,,
263116,2021,2021S0504610,Census agglomeration,Brandon,    30 to 34 years,4040.0,1985.0,2055.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,30 to 34 years,,,,,,
263117,2021,2021S0504610,Census agglomeration,Brandon,    35 to 39 years,4015.0,2035.0,1975.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,35 to 39 years,,,,,,
263118,2021,2021S0504610,Census agglomeration,Brandon,    40 to 44 years,3755.0,1855.0,1900.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,40 to 44 years,,,,,,
263119,2021,2021S0504610,Census agglomeration,Brandon,    45 to 49 years,3300.0,1675.0,1620.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,45 to 49 years,,,,,,
263120,2021,2021S0504610,Census agglomeration,Brandon,    50 to 54 years,2840.0,1410.0,1430.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,50 to 54 years,,,,,,
263121,2021,2021S0504610,Census agglomeration,Brandon,    55 to 59 years,3160.0,1500.0,1655.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,55 to 59 years,,,,,,
263122,2021,2021S0504610,Census agglomeration,Brandon,    60 to 64 years,3000.0,1420.0,1580.0,2.0,Total - Age groups of the population - 100% data,15 to 64 years,60 to 64 years,,,,,,
263123,2021,2021S0504610,Census agglomeration,Brandon,  65 years and over,8835.0,3790.0,5045.0,1.0,Total - Age groups of the population - 100% data,65 years and over,,,,,,,
263124,2021,2021S0504610,Census agglomeration,Brandon,    65 to 69 years,2575.0,1240.0,1335.0,2.0,Total - Age groups of the population - 100% data,65 years and over,65 to 69 years,,,,,,
263125,2021,2021S0504610,Census agglomeration,Brandon,    70 to 74 years,2240.0,990.0,1250.0,2.0,Total - Age groups of the population - 100% data,65 years and over,70 to 74 years,,,,,,
263126,2021,2021S0504610,Census agglomeration,Brandon,    75 to 79 years,1475.0,615.0,870.0,2.0,Total - Age groups of the population - 100% data,65 years and over,75 to 79 years,,,,,,
263127,2021,2021S0504610,Census agglomeration,Brandon,    80 to 84 years,1230.0,500.0,730.0,2.0,Total - Age groups of the population - 100% data,65 years and over,80 to 84 years,,,,,,
263128,2021,2021S0504610,Census agglomeration,Brandon,    85 years and over,1310.0,445.0,865.0,2.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,,,,,,
263129,2021,2021S0504610,Census agglomeration,Brandon,      85 to 89 years,760.0,275.0,475.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,85 to 89 years,,,,,
263130,2021,2021S0504610,Census agglomeration,Brandon,      90 to 94 years,425.0,140.0,280.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,90 to 94 years,,,,,
263131,2021,2021S0504610,Census agglomeration,Brandon,      95 to 99 years,105.0,25.0,80.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,95 to 99 years,,,,,
263132,2021,2021S0504610,Census agglomeration,Brandon,      100 years and over,20.0,5.0,20.0,3.0,Total - Age groups of the population - 100% data,65 years and over,85 years and over,100 years and over,,,,,
